,N,P,K,temperature,humidity,ph,rainfall,state,label
267,0,130,198,21.819776175712846,91.9830589783374,6.26473283155131,111.97298323989949,Uttarakhand,apple
268,1,128,196,22.936763153420205,90.35764016461938,5.5543431881642675,101.04882793130581,Nagaland,apple
269,28,128,201,22.382077907127535,90.70828043369022,6.305448624738755,123.17838377085808,Uttar Pradesh,apple
270,17,134,204,21.926159487815003,94.8310253115015,6.4895881879595265,116.31067250425879,Andhra Pradesh,apple
271,27,128,198,21.564949142471256,90.18776333805694,6.264125029544009,102.77557805987416,Himachal Pradesh,apple
272,23,126,201,21.435836018158586,94.78077434035231,5.769998059570601,116.14358915424131,Himachal Pradesh,apple
273,16,129,204,23.20245318126343,91.16763800013884,5.819043614587614,105.530921091501,Uttarakhand,apple
274,1,143,204,22.351545534425856,90.65866755345507,6.346835331058027,120.10308566312466,Jammu and Kashmir,apple
275,38,137,203,23.747731408780396,93.37795923110676,6.480187233336021,109.4749698892583,Himachal Pradesh,apple
276,3,121,204,21.94407835196326,93.87831735894947,5.600209847885119,104.18910127031852,Jammu and Kashmir,apple
277,29,141,199,21.176886401129558,90.3613222926497,5.960662640123915,102.43753188390885,Andhra Pradesh,apple
278,2,142,200,22.161984094347794,94.41238356748522,6.450632864889672,106.93613428465687,Himachal Pradesh,apple
279,8,125,204,21.167137585870694,93.92292937777891,6.231507440719398,116.48401663767919,Punjab,apple
280,20,125,195,21.471734662000678,93.96254877339514,6.084228798184874,101.60700728926929,Himachal Pradesh,apple
281,38,135,203,22.553292246148832,90.26259673549178,6.229603668624026,119.83656073472059,Punjab,apple
282,1,137,198,22.92516929544101,92.04107911817387,6.41334053615381,119.58872264353961,Uttar Pradesh,apple
283,0,142,203,22.65141050353856,91.4656580458537,6.168226788074929,115.09899581960653,Jammu and Kashmir,apple
284,32,139,197,21.281071702251253,94.60307064920538,5.567890448798709,115.72354834352768,Nagaland,apple
285,23,124,196,22.922047279287764,90.14632434231089,5.967666005324526,101.71063916279465,Jammu and Kashmir,apple
286,31,137,201,22.941261455856324,94.02478168284905,5.578384617259607,104.09396452741977,Nagaland,apple
287,4,132,202,23.903175449673363,90.2307536300018,5.554514278954902,100.28185602099337,Himachal Pradesh,apple
288,5,126,202,23.347844142001783,90.6705135685778,5.974472808005051,123.91181288212192,Himachal Pradesh,apple
289,34,128,200,23.85805801816268,93.85624236876667,6.095501073137207,115.09950839399114,Nagaland,apple
290,20,130,201,23.83853447062788,90.90357981377062,5.6393948253319515,107.23054836060241,Uttar Pradesh,apple
291,9,125,200,23.453938321268392,91.7588611709611,5.929455068308737,122.26541776502326,Jammu and Kashmir,apple
292,18,134,203,22.008161859325973,93.15205737029434,5.83755901969924,112.03136695729854,Uttar Pradesh,apple
293,38,133,198,23.85452843273198,91.07623309492635,6.085090266265987,104.2904504872491,Punjab,apple
294,35,125,197,21.326680817214307,93.40311699466967,5.821835098755733,109.48653932862953,Himachal Pradesh,apple
295,21,129,203,23.74514225479582,92.75631186006632,5.612302323469524,124.10017966612801,Punjab,apple
296,36,132,195,21.8641468522877,91.14897019130362,6.254837992719491,113.19546971200523,Uttarakhand,apple
297,33,128,199,21.378553554766977,92.62735077214633,6.2934628334775375,109.48342512343528,Himachal Pradesh,apple
298,2,121,204,22.134710254479437,93.3689721111372,5.52237085468164,116.57155672976967,Himachal Pradesh,apple
299,29,124,199,23.454947412858978,92.21728671699313,5.957747202551705,115.76613666646202,Andhra Pradesh,apple
300,24,121,204,22.5934023463813,90.13421947339356,5.840516727225639,119.35668367561962,Himachal Pradesh,apple
301,4,128,202,21.880487747451706,90.3447432384,6.05798852720064,120.87900728147338,Uttarakhand,apple
302,6,124,195,23.672327159769814,94.18295139732467,5.550663179155573,114.18826997679926,Uttarakhand,apple
303,39,137,204,21.314051954518852,93.05092733829834,5.671830806140348,121.57572725943162,Himachal Pradesh,apple
304,15,133,204,23.634311448939474,92.62987260710644,5.920632662509767,121.62613883729446,Andhra Pradesh,apple
305,15,129,204,23.059129563898523,91.19587304345492,6.403813026364472,116.8248442639166,Himachal Pradesh,apple
306,7,120,202,22.067753012393048,94.68343333805493,5.8035115696621835,114.12491805178648,Jammu and Kashmir,apple
307,29,143,203,22.813012538564394,94.40850756201738,6.266814502724174,112.05632164620431,Himachal Pradesh,apple
308,17,128,203,22.00302608611107,91.30913401243384,6.175414464228232,120.75096504958414,Jammu and Kashmir,apple
309,23,124,195,23.01869654825675,90.17835970777517,6.419499857483218,123.10552218119572,Uttarakhand,apple
310,8,124,201,23.0106640547302,90.98198166665757,6.01457336440307,111.59954105679266,Uttar Pradesh,apple
311,16,136,198,23.982632606763328,91.96069144149692,5.681268563307582,121.18257319300854,Himachal Pradesh,apple
312,35,127,201,23.18184649230062,90.8651437156502,5.632150726830588,108.89609036615818,Jammu and Kashmir,apple
313,4,137,198,21.940267470239736,90.06188337140841,5.791466800732976,105.24385912235323,Jammu and Kashmir,apple
314,36,138,198,23.963278326866067,92.6446748617546,5.86379847630008,119.41618285201322,Uttarakhand,apple
315,15,124,195,22.421782470713005,94.68673691424898,6.449378949470523,113.5292643079852,Himachal Pradesh,apple
316,22,131,198,22.474929472609766,91.36571770821428,5.5853494371632175,124.43160235196225,Jammu and Kashmir,apple
317,35,130,196,21.399619718665324,90.89066410282449,6.198653047468847,106.41755640942493,Uttarakhand,apple
318,13,121,200,22.91667178103894,91.09386306947601,5.517049753652894,105.26662673076284,Punjab,apple
319,33,137,196,23.28054590194153,92.10896054921645,6.177301572585711,111.15895758185394,Punjab,apple
320,11,136,197,23.33601304593399,93.71886071573606,5.723458717217086,123.77040496927722,Andhra Pradesh,apple
321,24,130,199,21.658539745221333,90.49257822875691,6.352203788388399,110.78083064852358,Uttar Pradesh,apple
322,27,137,202,23.638773098252564,90.11059722088015,6.038830319844702,104.64293087422541,Uttarakhand,apple
323,18,125,203,21.52178939498481,93.82176758564069,6.2690765422413826,115.13320390870577,Jammu and Kashmir,apple
324,10,120,203,21.219849353594526,92.97581321581617,6.2732168949754366,101.19005131665159,Andhra Pradesh,apple
325,23,126,201,23.32370114807531,90.06020293416842,5.9454894883630125,103.99498926418528,Uttar Pradesh,apple
326,2,126,198,21.50705928462346,92.60615824461024,5.842658811978416,118.22002241982705,Jammu and Kashmir,apple
327,20,139,200,22.908549477254326,90.3738233015603,6.265333537526433,113.80349674735919,Punjab,apple
328,3,134,199,23.23768460831472,93.61038145717401,5.695404846537822,110.74036848368938,Uttar Pradesh,apple
329,23,127,199,22.00577356815645,91.68656883168636,5.547385329639837,100.74492366765335,Himachal Pradesh,apple
330,6,126,204,23.963543753579383,91.39146842539682,5.983813001103927,104.1959610089129,Himachal Pradesh,apple
331,9,125,204,22.760757068011813,93.72342379572292,5.927235267095712,103.37959934010536,Himachal Pradesh,apple
332,5,122,202,22.06837479028585,93.3770221467354,5.908663357156657,116.81519944660748,Himachal Pradesh,apple
333,20,128,197,23.517399596933952,92.03538330749578,5.526662216095943,101.19694312199952,Jammu and Kashmir,apple
334,4,136,201,23.161152302294578,92.52011484012007,6.444632133459751,104.58181877799264,Punjab,apple
335,12,142,195,22.793998207676722,90.07513717181176,5.904042887428438,104.38853137006667,Andhra Pradesh,apple
336,25,125,203,23.229833049147306,93.41119636772136,6.22785711485265,118.87060127021657,Andhra Pradesh,apple
337,0,123,198,22.784180567540226,92.98236607882615,6.258258666364997,117.88624102756786,Uttarakhand,apple
338,10,134,201,22.242027729137483,91.48676619081556,5.709504767576477,118.56108972232846,Andhra Pradesh,apple
339,36,138,202,21.91168794062516,91.20622058226903,5.989462926449769,107.46349373580878,Jammu and Kashmir,apple
340,14,135,201,23.320845214004347,92.56201233290807,6.304484419256709,107.70629772586774,Nagaland,apple
341,19,126,201,22.655038044781026,92.30202644911728,6.098146058445357,121.24769183996219,Himachal Pradesh,apple
342,16,138,197,23.071763308474317,94.88098246455509,6.49232816385095,120.88882661793204,Uttarakhand,apple
343,16,130,203,23.74809381964014,94.3728553580294,5.546024521576567,104.4050261753152,Andhra Pradesh,apple
344,33,134,200,22.409946596798395,94.49219898878863,5.728355242825897,115.21945518830435,Himachal Pradesh,apple
345,9,139,199,23.78211305040071,91.01269611244774,5.704469677016526,106.21467283672428,Uttarakhand,apple
346,32,120,203,23.634557887222883,92.39469082227782,6.078994668467123,122.22881828137464,Uttarakhand,apple
347,27,143,201,21.036725106915334,90.5966689450153,5.79034745623396,103.74786300442572,Uttar Pradesh,apple
348,12,128,195,23.718074204363596,90.19813721882038,6.213350550222372,115.48837368154074,Andhra Pradesh,apple
349,6,138,197,21.624085631102737,94.87072143816692,6.388449253665613,119.50269202415343,Himachal Pradesh,apple
350,13,122,196,22.299849135008156,93.10169188710219,5.915458589413111,120.30577980089967,Jammu and Kashmir,apple
351,32,143,197,21.38493183165083,90.78398359577604,5.62536979719536,111.09714143346197,Himachal Pradesh,apple
352,36,134,199,21.300459030070265,94.62390385619905,5.837856182425406,102.44759537596916,Uttar Pradesh,apple
353,15,124,201,21.36798553348665,94.07285228363432,6.2902109475274095,119.3387912284835,Jammu and Kashmir,apple
354,1,134,202,22.42482801964035,94.10908821182335,6.303830688904695,105.31252177723619,Himachal Pradesh,apple
355,33,131,203,21.748632217996935,91.89046987329495,6.249488378850646,112.7786907371818,Uttar Pradesh,apple
356,39,139,203,23.475662539926304,92.63329380845875,5.5426267154961515,106.75912144035522,Jammu and Kashmir,apple
357,17,121,195,21.782158175399868,90.3161561961581,5.80823882266616,123.08932967048054,Andhra Pradesh,apple
358,16,132,203,23.876414875556485,92.50912896118834,5.769619595272646,108.7149057141379,Uttarakhand,apple
359,20,120,195,23.439285988927956,91.51924102274302,6.473672698361426,118.47729036670398,Uttarakhand,apple
360,22,120,195,21.0515758327423,90.77798318672772,5.662796295790559,102.99826282013157,Uttarakhand,apple
361,36,133,195,22.206424688037917,94.40311398108321,5.998938184560815,117.63364004998468,Nagaland,apple
362,32,139,200,23.696334651188103,90.93650000750252,5.766688059266322,121.30801238487632,Punjab,apple
363,11,141,198,21.163773132702122,90.09031360269485,5.631244594047344,101.70025886023183,Uttar Pradesh,apple
364,30,121,204,23.882380459660542,90.66603084137337,6.28949611535488,119.58009894959353,Himachal Pradesh,apple
365,4,144,197,23.87366499336111,94.7540641739438,5.605200474344396,101.35699912671662,Andhra Pradesh,apple
366,15,122,196,21.055825811666416,92.1355212593014,6.440543711692636,108.10389662653199,Jammu and Kashmir,apple
367,33,132,202,22.949073967061032,90.74951689833648,6.270861706142802,120.09551835789321,Nagaland,apple
368,37,142,199,21.226825570597413,93.31575139250147,6.42475904909583,122.66083986581086,Himachal Pradesh,apple
369,0,133,197,23.979086393922596,90.77640962221086,5.726679785730065,121.93181856645613,Himachal Pradesh,apple
370,18,144,197,22.147514264561803,94.65017773161225,6.315966176635163,105.09857095831245,Punjab,apple
371,36,127,200,22.62938357717512,93.65845833166028,5.917694265488184,117.31853879243903,Himachal Pradesh,apple
372,9,137,203,23.536212622710256,91.33561707361358,5.701950381873971,121.83870434558403,Uttarakhand,apple
373,13,123,198,22.61393125240796,92.82548095682249,6.3778073738548,103.08299620367941,Himachal Pradesh,apple
374,39,136,198,21.973818777748175,93.1056984632268,6.043750541338878,116.25887919826012,Uttar Pradesh,apple
375,8,134,195,22.359636917660296,91.39674442312214,5.677801837205712,100.96172284589922,Punjab,apple
376,36,129,200,23.762520823465522,94.07079947507533,6.19046556660012,102.32437955424179,Himachal Pradesh,apple
377,15,138,203,21.555278939547826,93.63531140710377,6.356603212865054,116.6682645218366,Jammu and Kashmir,apple
378,36,129,195,21.13659499458933,92.85292490964552,5.616226012891806,112.99373865884071,Andhra Pradesh,apple
379,31,124,196,21.092122012131085,91.89348663247628,5.581191895260731,117.94949924315883,Punjab,apple
380,37,143,201,21.490198782480746,90.399695365325,6.351749201759393,117.77944481161268,Himachal Pradesh,apple
381,18,139,204,21.43517067561076,91.38229069428547,5.619963666701977,117.15624671544224,Nagaland,apple
382,16,141,196,22.19004315872548,93.7236379938061,6.472370897047499,114.19285105497266,Andhra Pradesh,apple
383,36,122,203,22.781519944140538,91.76351241446329,6.142798074224913,106.06499659271326,Himachal Pradesh,apple
384,4,122,203,22.652294717753648,90.54059994358276,6.424267510405798,110.51322684061651,Nagaland,apple
385,2,130,198,23.4695307465779,92.24826391228986,5.797018916228183,103.60513596953385,Punjab,apple
386,24,122,204,23.087594713662398,91.60550840159847,5.614679041505494,108.99457427058368,Uttarakhand,apple
387,24,132,195,22.99594673700639,94.85358002658575,6.447054759496128,101.25089645883246,Jammu and Kashmir,apple
388,7,138,200,23.47998182934648,94.19026034551557,6.282012241885704,113.92453649074702,Jammu and Kashmir,apple
389,23,140,204,21.803750032816993,90.50927744917738,5.822309918318485,117.96992702770046,Jammu and Kashmir,apple
390,28,139,199,21.191954036113763,92.13283951763894,5.5716036365693435,115.75606174881771,Himachal Pradesh,apple
391,36,139,203,23.653426653561475,90.04786315649389,5.748689892987122,109.83166182559003,Himachal Pradesh,apple
392,26,123,196,23.036099733489937,91.27454011315206,5.911946937775002,111.28018521175738,Himachal Pradesh,apple
393,28,136,202,23.124592335064797,94.25451922275926,6.472572782967697,108.28806050175342,Uttar Pradesh,apple
394,9,132,203,23.167411673349466,92.0042715692274,6.088694332895373,103.25700557280109,Uttar Pradesh,apple
395,16,134,198,21.316110514178394,92.73430201404908,5.516478929075113,100.31659277413326,Nagaland,apple
396,34,134,201,21.765244116422434,90.97988054155466,5.7189305435211715,120.09338992653774,Jammu and Kashmir,apple
397,35,133,201,23.72626437330375,90.47584866993365,5.938151245166475,124.9360023482796,Punjab,apple
398,23,133,201,21.79908162891007,91.70708223882113,5.693817996738937,100.12678272619146,Jammu and Kashmir,apple
399,8,131,204,22.495630209281043,92.78773564129075,5.79372490154743,111.30773125871723,Uttarakhand,apple
400,24,138,198,22.019723143534303,90.11891918638777,5.62614826112475,111.56848294958853,Uttarakhand,apple
401,8,143,199,22.688252930334556,91.19765627364961,6.4822119240816924,104.48741508707744,Himachal Pradesh,apple
402,36,121,195,22.15828547949893,90.579671688594,5.773085754778084,119.63811758869704,Jammu and Kashmir,apple
403,24,133,197,21.700840587153866,94.08178605617915,5.555182740230409,118.78436484109734,Nagaland,apple
404,12,139,201,22.96612876593714,90.76470756956792,6.168495030734146,101.30767304534551,Andhra Pradesh,apple
405,22,140,203,23.5506883958145,93.96526493720404,5.528786868101659,106.92628723242134,Uttar Pradesh,apple
406,20,139,200,22.020914464820933,92.8369695758049,6.29869048160568,103.98675993988134,Uttarakhand,apple
407,21,132,201,21.563304089299756,93.80294061540091,6.2337259889370085,107.53693896121891,Jammu and Kashmir,apple
408,24,136,204,21.187281058651532,93.36976268498412,5.903395544618933,107.05819097364797,Uttarakhand,apple
409,23,124,202,22.789254716295645,94.75983191089942,5.72286780497004,112.39546705046548,Himachal Pradesh,apple
410,10,125,200,23.55450159349485,90.10485635065785,6.232116281329828,117.70541946971824,Jammu and Kashmir,apple
411,23,138,201,23.732198723732463,94.7470129972516,6.010809302748568,111.81338153893607,Himachal Pradesh,apple
412,30,129,200,22.253569617111914,93.34117732952203,6.349931627837453,105.77408011046734,Uttar Pradesh,apple
413,26,127,198,22.004822306502327,94.01119254082293,5.586373690229208,102.48165279486867,Uttar Pradesh,apple
414,20,120,198,21.530194513441348,93.72772553493881,6.4630602771063215,118.52857608416457,Andhra Pradesh,apple
415,15,136,202,21.221946591064537,90.3451361933716,6.424073066247642,116.43404519363023,Himachal Pradesh,apple
